origin_zone_id,destination_zone_id,origin_state,destination_state,origin_zone_name,destination_zone_name,annual_total_trips,mode_air,mode_rail,mode_vehicle,mode_atf,purpose_work,purpose_nonwork,zone_id_x,o_x,o_y,zone_id_y,d_x,d_y
39460_FL,RFL4_FL,FL,FL,"Punta Gorda, FL",FL-NonMSA areas (NW),2389,0,0,2389,0,1263,1126,39460_FL,-81.912256793785,26.90549780202472,RFL4_FL,-85.22904449813885,30.477452921646957
37460_FL,39460_FL,FL,FL,"Panama City, FL","Punta Gorda, FL",2387,0,0,2387,0,1430,957,37460_FL,-85.46600655715284,30.143856217945498,39460_FL,-81.912256793785,26.90549780202472
37860_FL,RFL1_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL",FL-NonMSA areas (Central),2356,0,0,2356,0,1019,1337,37860_FL,-87.1561781379219,30.688031845173366,RFL1_FL,-81.30380393571672,27.047978462601378
RFL1_FL,37860_FL,FL,FL,FL-NonMSA areas (Central),"Pensacola-Ferry Pass-Brent, FL",2288,0,0,2288,0,1079,1209,RFL1_FL,-81.30380393571672,27.047978462601378,37860_FL,-87.1561781379219,30.688031845173366
45540_FL,RFL2_FL,FL,FL,"The Villages, FL","Union County, FL",2184,0,0,2184,0,454,1730,45540_FL,-82.0809661436527,28.704746692421324,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,35840_FL,FL,FL,"Union County, FL","North Port-Sarasota-Bradenton, FL",2174,0,0,2174,0,864,1310,RFL2_FL,-82.37143291683732,30.043855133664206,35840_FL,-82.32229910658704,27.347870492975634
42700_FL,RFL4_FL,FL,FL,"Sebring, FL",FL-NonMSA areas (NW),2159,0,0,2159,0,822,1337,42700_FL,-81.3410349639663,27.34332487914713,RFL4_FL,-85.22904449813885,30.477452921646957
42680_FL,37460_FL,FL,FL,"Sebastian-Vero Beach, FL","Panama City, FL",2013,432,0,1581,0,1277,736,42680_FL,-80.6062317566448,27.694278336464425,37460_FL,-85.46600655715284,30.143856217945498
RFL4_FL,34940_FL,FL,FL,FL-NonMSA areas (NW),"Naples-Immokalee-Marco Island, FL",1862,0,0,1862,0,830,1032,RFL4_FL,-85.22904449813885,30.477452921646957,34940_FL,-81.34758798839782,26.110727879457404
39460_FL,37460_FL,FL,FL,"Punta Gorda, FL","Panama City, FL",1802,0,0,1802,0,748,1054,39460_FL,-81.912256793785,26.90549780202472,37460_FL,-85.46600655715284,30.143856217945498
RFL4_FL,42700_FL,FL,FL,FL-NonMSA areas (NW),"Sebring, FL",1779,0,0,1779,0,733,1046,RFL4_FL,-85.22904449813885,30.477452921646957,42700_FL,-81.3410349639663,27.34332487914713
42700_FL,37860_FL,FL,FL,"Sebring, FL","Pensacola-Ferry Pass-Brent, FL",1767,65,0,1702,0,752,1015,42700_FL,-81.3410349639663,27.34332487914713,37860_FL,-87.1561781379219,30.688031845173366
RFL1_FL,37460_FL,FL,FL,FL-NonMSA areas (Central),"Panama City, FL",1733,0,0,1733,0,707,1026,RFL1_FL,-81.30380393571672,27.047978462601378,37460_FL,-85.46600655715284,30.143856217945498
42700_FL,37460_FL,FL,FL,"Sebring, FL","Panama City, FL",1717,0,0,1717,0,772,945,42700_FL,-81.3410349639663,27.34332487914713,37460_FL,-85.46600655715284,30.143856217945498
42700_FL,18880_FL,FL,FL,"Sebring, FL","Crestview-Fort Walton Beach-Destin, FL",1585,0,0,1585,0,913,672,42700_FL,-81.3410349639663,27.34332487914713,18880_FL,-86.36565385135344,30.665732523380893
RFL2_FL,29460_FL,FL,FL,"Union County, FL","Lakeland-Winter Haven, FL",1551,0,0,1551,0,572,979,RFL2_FL,-82.37143291683732,30.043855133664206,29460_FL,-81.69757651030494,27.94888002560678
29460_FL,RFL2_FL,FL,FL,"Lakeland-Winter Haven, FL","Union County, FL",1530,0,0,1530,0,530,1000,29460_FL,-81.69757651030494,27.94888002560678,RFL2_FL,-82.37143291683732,30.043855133664206
39460_FL,37860_FL,FL,FL,"Punta Gorda, FL","Pensacola-Ferry Pass-Brent, FL",1524,0,0,1524,0,487,1037,39460_FL,-81.912256793785,26.90549780202472,37860_FL,-87.1561781379219,30.688031845173366
37460_FL,42700_FL,FL,FL,"Panama City, FL","Sebring, FL",1469,0,0,1469,0,553,916,37460_FL,-85.46600655715284,30.143856217945498,42700_FL,-81.3410349639663,27.34332487914713
RFL4_FL,RFL2_FL,FL,FL,FL-NonMSA areas (NW),"Union County, FL",1443,0,0,1443,0,865,578,RFL4_FL,-85.22904449813885,30.477452921646957,RFL2_FL,-82.37143291683732,30.043855133664206
26140_FL,RFL2_FL,FL,FL,"Homosassa Springs, FL","Union County, FL",1405,0,0,1405,0,328,1077,26140_FL,-82.47939650321318,28.84890754313061,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,26140_FL,FL,FL,"Union County, FL","Homosassa Springs, FL",1396,0,0,1396,0,359,1037,RFL2_FL,-82.37143291683732,30.043855133664206,26140_FL,-82.47939650321318,28.84890754313061
RFL2_FL,RFL4_FL,FL,FL,"Union County, FL",FL-NonMSA areas (NW),1351,0,0,1351,0,701,650,RFL2_FL,-82.37143291683732,30.043855133664206,RFL4_FL,-85.22904449813885,30.477452921646957
37860_FL,42700_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Sebring, FL",1314,0,0,1314,0,595,719,37860_FL,-87.1561781379219,30.688031845173366,42700_FL,-81.3410349639663,27.34332487914713
18880_FL,42700_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Sebring, FL",1217,0,0,1217,0,643,574,18880_FL,-86.36565385135344,30.665732523380893,42700_FL,-81.3410349639663,27.34332487914713
35840_FL,RFL2_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Union County, FL",1106,0,0,1106,0,214,892,35840_FL,-82.32229910658704,27.347870492975634,RFL2_FL,-82.37143291683732,30.043855133664206
37460_FL,42680_FL,FL,FL,"Panama City, FL","Sebastian-Vero Beach, FL",1046,0,0,1046,0,368,678,37460_FL,-85.46600655715284,30.143856217945498,42680_FL,-80.6062317566448,27.694278336464425
15980_FL,RFL2_FL,FL,FL,"Cape Coral-Fort Myers, FL","Union County, FL",904,0,0,904,0,506,398,15980_FL,-81.83374076516242,26.57778207308121,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,37460_FL,FL,FL,"Union County, FL","Panama City, FL",754,0,0,754,0,258,496,RFL2_FL,-82.37143291683732,30.043855133664206,37460_FL,-85.46600655715284,30.143856217945498
37340_FL,RFL2_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Union County, FL",742,0,0,742,0,145,597,37340_FL,-80.73227532489604,28.293692647230113,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,37340_FL,FL,FL,"Union County, FL","Palm Bay-Melbourne-Titusville, FL",704,0,0,704,0,120,584,RFL2_FL,-82.37143291683732,30.043855133664206,37340_FL,-80.73227532489604,28.293692647230113
RFL2_FL,18880_FL,FL,FL,"Union County, FL","Crestview-Fort Walton Beach-Destin, FL",497,0,0,497,0,158,339,RFL2_FL,-82.37143291683732,30.043855133664206,18880_FL,-86.36565385135344,30.665732523380893
RFL2_FL,38940_FL,FL,FL,"Union County, FL","Port St. Lucie, FL",497,0,0,497,0,203,294,RFL2_FL,-82.37143291683732,30.043855133664206,38940_FL,-80.45072430974419,27.219835127149576
38940_FL,RFL2_FL,FL,FL,"Port St. Lucie, FL","Union County, FL",447,0,0,447,0,176,271,38940_FL,-80.45072430974419,27.219835127149576,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,RFL1_FL,FL,FL,"Union County, FL",FL-NonMSA areas (Central),416,0,0,416,0,134,282,RFL2_FL,-82.37143291683732,30.043855133664206,RFL1_FL,-81.30380393571672,27.047978462601378
18880_FL,RFL2_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Union County, FL",378,0,0,378,0,80,298,18880_FL,-86.36565385135344,30.665732523380893,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,37860_FL,FL,FL,"Union County, FL","Pensacola-Ferry Pass-Brent, FL",363,0,0,363,0,193,170,RFL2_FL,-82.37143291683732,30.043855133664206,37860_FL,-87.1561781379219,30.688031845173366
RFL2_FL,15980_FL,FL,FL,"Union County, FL","Cape Coral-Fort Myers, FL",356,0,0,356,0,149,207,RFL2_FL,-82.37143291683732,30.043855133664206,15980_FL,-81.83374076516242,26.57778207308121
RFL1_FL,RFL2_FL,FL,FL,FL-NonMSA areas (Central),"Union County, FL",322,0,0,322,0,127,195,RFL1_FL,-81.30380393571672,27.047978462601378,RFL2_FL,-82.37143291683732,30.043855133664206
37460_FL,RFL2_FL,FL,FL,"Panama City, FL","Union County, FL",305,0,0,305,0,127,178,37460_FL,-85.46600655715284,30.143856217945498,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,42700_FL,FL,FL,"Union County, FL","Sebring, FL",266,0,0,266,0,108,158,RFL2_FL,-82.37143291683732,30.043855133664206,42700_FL,-81.3410349639663,27.34332487914713
42680_FL,RFL2_FL,FL,FL,"Sebastian-Vero Beach, FL","Union County, FL",253,0,0,253,0,182,71,42680_FL,-80.6062317566448,27.694278336464425,RFL2_FL,-82.37143291683732,30.043855133664206
37860_FL,RFL2_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Union County, FL",220,0,0,220,0,53,167,37860_FL,-87.1561781379219,30.688031845173366,RFL2_FL,-82.37143291683732,30.043855133664206
34940_FL,RFL2_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Union County, FL",212,0,0,212,0,86,126,34940_FL,-81.34758798839782,26.110727879457404,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,42680_FL,FL,FL,"Union County, FL","Sebastian-Vero Beach, FL",172,0,0,172,0,19,153,RFL2_FL,-82.37143291683732,30.043855133664206,42680_FL,-80.6062317566448,27.694278336464425
39460_FL,RFL2_FL,FL,FL,"Punta Gorda, FL","Union County, FL",118,0,0,118,0,47,71,39460_FL,-81.912256793785,26.90549780202472,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,34940_FL,FL,FL,"Union County, FL","Naples-Immokalee-Marco Island, FL",113,0,0,113,0,44,69,RFL2_FL,-82.37143291683732,30.043855133664206,34940_FL,-81.34758798839782,26.110727879457404
42700_FL,RFL2_FL,FL,FL,"Sebring, FL","Union County, FL",90,0,0,90,0,29,61,42700_FL,-81.3410349639663,27.34332487914713,RFL2_FL,-82.37143291683732,30.043855133664206
RFL2_FL,39460_FL,FL,FL,"Union County, FL","Punta Gorda, FL",71,0,0,71,0,38,33,RFL2_FL,-82.37143291683732,30.043855133664206,39460_FL,-81.912256793785,26.90549780202472
